               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 157,            0.014078,           0.0072637,          0.00015288,             0.92559,             0.93096,             0.95208,             0.80344,            0.020102,           0.0044656,          0.00014113,            0.002278,            0.002278,            0.002278
                 158,            0.014057,           0.0071759,          0.00010273,             0.92546,              0.9325,             0.95244,             0.80376,             0.02011,           0.0044617,          0.00013947,           0.0022285,           0.0022285,           0.0022285
                 159,            0.014201,           0.0071961,           0.0001284,             0.91805,             0.93854,             0.95326,             0.80479,            0.020115,           0.0044643,          0.00013693,            0.002179,            0.002179,            0.002179
                 160,            0.013921,            0.007215,           0.0001309,             0.91847,             0.93936,             0.95396,             0.80646,            0.020119,           0.0044686,          0.00013412,           0.0021295,           0.0021295,           0.0021295
                 161,            0.013943,           0.0070992,           0.0001309,             0.91791,             0.94017,             0.95409,             0.80551,            0.020115,           0.0044696,          0.00013342,             0.00208,             0.00208,             0.00208
                 162,            0.013853,           0.0072118,          0.00012646,              0.9169,             0.94066,             0.95426,             0.80428,             0.02011,            0.004469,          0.00013217,           0.0020305,           0.0020305,           0.0020305
                 163,            0.013966,           0.0069726,           0.0001171,              0.9176,             0.94118,             0.95426,             0.80372,            0.020113,           0.0044728,          0.00013199,            0.001981,            0.001981,            0.001981
                 164,            0.013568,           0.0070508,          0.00015739,             0.91613,             0.94305,             0.95523,              0.8047,            0.020118,           0.0044758,          0.00013111,           0.0019315,           0.0019315,           0.0019315
                 165,            0.013607,           0.0070587,          0.00017518,             0.91671,             0.94245,             0.95424,              0.8029,            0.020123,           0.0044785,          0.00013245,            0.001882,            0.001882,            0.001882
                 166,            0.013665,           0.0070775,          0.00011113,             0.91739,             0.94245,             0.95444,             0.80317,             0.02013,           0.0044832,          0.00013203,           0.0018325,           0.0018325,           0.0018325
                 167,            0.013706,           0.0070496,          0.00010735,             0.91585,             0.94307,             0.95463,             0.80212,            0.020132,           0.0044854,          0.00013182,            0.001783,            0.001783,            0.001783
                 168,            0.013396,           0.0070492,          8.7351e-05,             0.91656,             0.94183,             0.95492,             0.80372,            0.020133,           0.0044878,          0.00013192,           0.0017335,           0.0017335,           0.0017335
                 169,            0.013207,           0.0068183,           7.066e-05,             0.91563,             0.94235,             0.95496,             0.80373,            0.020137,           0.0044935,          0.00013284,            0.001684,            0.001684,            0.001684
                 170,            0.013262,           0.0070329,          0.00012074,             0.93055,             0.93063,             0.95529,             0.80436,            0.020135,           0.0044987,          0.00013288,           0.0016345,           0.0016345,           0.0016345
                 171,            0.013029,           0.0068371,          8.3392e-05,             0.93008,             0.93007,              0.9553,             0.80521,            0.020139,           0.0045009,          0.00013348,            0.001585,            0.001585,            0.001585
                 172,             0.01334,             0.00691,          0.00010729,             0.93178,             0.92911,             0.95502,             0.80434,            0.020141,           0.0045047,          0.00013394,           0.0015355,           0.0015355,           0.0015355
                 173,            0.013143,           0.0068545,          9.4075e-05,             0.93154,             0.93056,             0.95528,             0.80616,            0.020138,           0.0045102,          0.00013428,            0.001486,            0.001486,            0.001486
                 174,            0.012808,           0.0067366,          0.00010622,             0.93244,             0.92943,             0.95491,             0.80593,            0.020138,            0.004514,          0.00013329,           0.0014365,           0.0014365,           0.0014365
                 175,            0.012831,           0.0067328,          0.00012259,              0.9316,             0.93034,             0.95519,             0.80705,            0.020142,           0.0045154,          0.00013378,            0.001387,            0.001387,            0.001387
                 176,            0.012476,           0.0066759,          0.00011886,             0.93143,             0.93087,             0.95514,             0.80696,            0.020141,            0.004519,          0.00013354,           0.0013375,           0.0013375,           0.0013375
                 177,            0.012734,           0.0066029,          0.00010169,             0.92991,              0.9307,             0.95539,             0.80402,            0.020143,            0.004523,          0.00013351,            0.001288,            0.001288,            0.001288
                 178,            0.012589,           0.0066734,          9.4287e-05,              0.9298,              0.9311,             0.95542,             0.80429,            0.020143,           0.0045267,          0.00013322,           0.0012385,           0.0012385,           0.0012385
                 179,            0.012681,           0.0065822,          9.5956e-05,                0.93,             0.93007,             0.95508,             0.80423,            0.020142,           0.0045308,          0.00013282,            0.001189,            0.001189,            0.001189
                 180,            0.012428,           0.0066077,          7.5684e-05,             0.92999,             0.93007,             0.95542,             0.80453,            0.020144,           0.0045336,          0.00013308,           0.0011395,           0.0011395,           0.0011395
                 181,            0.012492,            0.006532,           7.528e-05,             0.93056,             0.92949,             0.95545,             0.80302,            0.020147,           0.0045375,           0.0001324,             0.00109,             0.00109,             0.00109
                 182,            0.012317,           0.0065234,          6.3188e-05,               0.928,             0.93254,             0.95571,             0.80475,            0.020151,           0.0045427,          0.00013234,           0.0010405,           0.0010405,           0.0010405
                 183,            0.012243,           0.0065412,          5.9848e-05,             0.92814,              0.9321,             0.95573,             0.80504,            0.020151,           0.0045461,          0.00013218,            0.000991,            0.000991,            0.000991
                 184,            0.012138,           0.0064839,          7.6341e-05,             0.93027,             0.93019,             0.95578,             0.80553,            0.020154,           0.0045511,          0.00013189,           0.0009415,           0.0009415,           0.0009415
                 185,            0.012056,           0.0063559,          8.8861e-05,             0.93019,             0.93101,             0.95578,              0.8053,            0.020158,           0.0045558,          0.00013155,            0.000892,            0.000892,            0.000892
                 186,            0.011983,           0.0063656,          8.2499e-05,             0.92875,             0.93131,             0.95584,             0.80543,            0.020157,           0.0045601,          0.00013147,           0.0008425,           0.0008425,           0.0008425
                 187,             0.01211,           0.0063933,          7.6061e-05,             0.93011,             0.93069,             0.95575,             0.80579,            0.020158,           0.0045635,          0.00013135,            0.000793,            0.000793,            0.000793
                 188,              0.0118,           0.0062385,          8.7605e-05,             0.92992,             0.93038,             0.95574,             0.80492,            0.020159,           0.0045688,          0.00013168,           0.0007435,           0.0007435,           0.0007435
                 189,            0.011876,           0.0063356,          0.00012292,             0.93011,             0.93007,             0.95604,             0.80531,            0.020156,           0.0045728,          0.00013169,            0.000694,            0.000694,            0.000694
                 190,            0.011692,            0.006243,          0.00011244,             0.92982,             0.93055,             0.95577,              0.8061,            0.020156,           0.0045777,          0.00013113,           0.0006445,           0.0006445,           0.0006445
                 191,            0.011744,           0.0063546,          6.7282e-05,             0.92994,              0.9303,             0.95571,              0.8062,             0.02016,           0.0045809,          0.00013107,            0.000595,            0.000595,            0.000595
                 192,            0.011508,            0.006212,          0.00010737,             0.93105,             0.93007,             0.95619,             0.80565,            0.020161,           0.0045833,          0.00013037,           0.0005455,           0.0005455,           0.0005455
                 193,            0.011476,           0.0062345,          9.0976e-05,             0.93155,             0.93007,             0.95576,             0.80498,            0.020163,           0.0045865,          0.00012976,            0.000496,            0.000496,            0.000496
                 194,            0.011485,           0.0061366,          5.6435e-05,             0.93165,             0.93007,             0.95588,             0.80364,            0.020166,           0.0045901,          0.00012898,           0.0004465,           0.0004465,           0.0004465
                 195,            0.011443,            0.006153,          5.2844e-05,             0.93156,             0.93007,             0.95615,             0.80438,            0.020166,           0.0045951,          0.00012827,            0.000397,            0.000397,            0.000397
                 196,            0.011344,           0.0061981,           8.459e-05,             0.93145,             0.93007,             0.95589,             0.80401,            0.020167,              0.0046,          0.00012777,           0.0003475,           0.0003475,           0.0003475
                 197,             0.01135,           0.0060778,          8.2664e-05,             0.92933,             0.93111,             0.95567,             0.80469,             0.02017,           0.0046048,          0.00012736,            0.000298,            0.000298,            0.000298
                 198,            0.011315,           0.0061561,          7.7757e-05,             0.92895,             0.93131,             0.95626,             0.80528,            0.020172,           0.0046113,          0.00012686,           0.0002485,           0.0002485,           0.0002485
                 199,            0.011325,           0.0059839,          0.00011811,             0.92881,             0.93131,             0.95581,             0.80513,            0.020173,            0.004616,          0.00012635,            0.000199,            0.000199,            0.000199
